timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
2025-07-31 11:06,1754050000000.0,1753990000000.0,1754050000000.0,117833.6296,118919.9847,115505.2223,115758.2039,69370346018.0
2025-07-30 12:53,1753960000000.0,1753930000000.0,1753950000000.0,117921.9941,118780.7267,115800.8268,117831.1914,68896148592.0
2025-07-29 11:53,1753880000000.0,1753820000000.0,1753850000000.0,117938.5844,119273.8701,116987.3709,117922.1478,68463107433.0
2025-07-28 10:53,1753790000000.0,1753710000000.0,1753770000000.0,119457.522,119819.7899,117441.4375,117924.473,64822943193.0
2025-07-27 12:40,1753700000000.0,1753700000000.0,1753620000000.0,117944.7297,119815.5973,117859.687,119448.4903,54683390892.0
2025-07-26 11:40,1753620000000.0,1753600000000.0,1753540000000.0,117644.8441,118335.6855,117181.2278,117947.3662,48508954046.0
2025-07-25 10:40,1753530000000.0,1753450000000.0,1753470000000.0,118368.0032,118486.9789,114759.8232,117635.8811,104857000000.0
2025-07-24 12:26,1753440000000.0,1753410000000.0,1753380000000.0,118770.9815,119535.4547,117247.9722,118368.0032,72627318560.0
2025-07-23 11:26,1753360000000.0,1753270000000.0,1753320000000.0,119997.4427,120113.3505,117391.3908,118754.9572,66608604537.0
2025-07-22 13:13,1753270000000.0,1753270000000.0,1753190000000.0,117426.4982,120269.9665,116233.2262,119995.4156,79217583118.0
2025-07-21 12:13,1753190000000.0,1753130000000.0,1753100000000.0,117306.467,119671.5641,116584.4004,117439.5358,69820091744.0
2025-07-20 11:13,1753100000000.0,1753070000000.0,1753090000000.0,117944.1092,118865.0341,116550.1361,117300.7857,57515447231.0
2025-07-19 13:00,1753010000000.0,1752970000000.0,1753000000000.0,117998.1274,118541.4017,117388.4107,117939.9787,47564562765.0
2025-07-18 12:00,1752930000000.0,1752860000000.0,1752910000000.0,119284.1118,120851.9178,116925.9812,118003.2245,77945799785.0
2025-07-17 11:00,1752840000000.0,1752830000000.0,1752800000000.0,118738.506,120999.6072,117508.216,119289.8422,72363841798.0
2025-07-16 12:46,1752750000000.0,1752740000000.0,1752680000000.0,117777.189,120065.5187,117064.8216,118738.506,72162029070.0
2025-07-15 11:46,1752670000000.0,1752580000000.0,1752630000000.0,119853.8485,119935.5604,115765.6867,117777.189,98321661181.0
2025-07-14 10:46,1752580000000.0,1752520000000.0,1752500000000.0,119115.7875,123091.6128,118959.1968,119849.7057,181746000000.0
2025-07-13 12:33,1752490000000.0,1752480000000.0,1752410000000.0,117432.2008,119449.5719,117265.4379,119116.1175,49021091807.0
2025-07-12 11:33,1752410000000.0,1752360000000.0,1752380000000.0,117530.7129,118219.9,116977.0237,117435.2301,45524560304.0
2025-07-11 13:20,1752320000000.0,1752270000000.0,1752240000000.0,115986.2348,118856.4737,115245.6863,117516.9937,86928361085.0
2025-07-10 12:20,1752240000000.0,1752230000000.0,1752200000000.0,111329.196,116608.7847,110660.7495,115987.2062,95911605728.0
2025-07-09 11:20,1752150000000.0,1752130000000.0,1752080000000.0,108950.2755,111925.3769,108357.682,111326.5513,57927418065.0
2025-07-08 13:06,1752060000000.0,1752030000000.0,1751980000000.0,108298.229,109198.9716,107499.5565,108950.2755,44282204127.0
2025-07-07 12:06,1751980000000.0,1751900000000.0,1751960000000.0,109235.328,109710.2498,107527.0572,108299.8511,45415696597.0
2025-07-06 11:06,1751890000000.0,1751880000000.0,1751840000000.0,108231.1838,109731.6259,107847.0172,109232.0697,36746020463.0
2025-07-05 12:53,1751800000000.0,1751730000000.0,1751730000000.0,108015.8392,108381.3402,107842.2751,108231.182,30615537520.0
2025-07-04 11:53,1751720000000.0,1751640000000.0,1751700000000.0,109635.6552,109751.9875,107296.38,108034.339,42616442656.0
2025-07-03 10:53,1751630000000.0,1751590000000.0,1751550000000.0,108845.0129,110541.4616,108605.7956,109647.9788,50494742270.0
2025-07-02 12:40,1751540000000.0,1751520000000.0,1751460000000.0,105703.0999,109763.6535,105157.3956,108859.3239,56248657737.0
2025-07-01 11:40,1751460000000.0,1751380000000.0,1751440000000.0,107144.3826,107550.6787,105270.2266,105698.2781,44110692247.0
2025-06-30 10:40,1751370000000.0,1751290000000.0,1751340000000.0,108383.4412,108798.7919,106759.6503,107135.3345,42064804590.0
2025-06-29 12:26,1751280000000.0,1751240000000.0,1751210000000.0,107327.8224,108526.307,107230.1105,108385.5701,35534874438.0
2025-06-28 11:26,1751200000000.0,1751180000000.0,1751120000000.0,107090.5489,107567.8816,106883.9733,107327.7032,30037708335.0
2025-06-27 13:13,1751110000000.0,1751050000000.0,1751080000000.0,106954.9233,107772.4715,106449.9941,107088.4302,45353692675.0
2025-06-26 12:13,1751030000000.0,1750950000000.0,1751000000000.0,107375.0706,108305.543,106666.3498,106960.0033,43891990613.0
2025-06-25 11:13,1750940000000.0,1750900000000.0,1750860000000.0,106047.4032,108168.4003,105881.3894,107361.2608,51624120283.0
2025-06-24 13:00,1750850000000.0,1750830000000.0,1750800000000.0,105571.5178,106316.8286,104740.2421,106045.6321,48822986421.0
2025-06-23 12:00,1750770000000.0,1750760000000.0,1750740000000.0,100987.4731,106116.8623,99705.747,105577.772,65237759656.0
2025-06-22 11:00,1750680000000.0,1750600000000.0,1750670000000.0,102212.0349,103351.6304,98286.20593,100987.1395,65536997201.0
2025-06-21 12:46,1750590000000.0,1750550000000.0,1750590000000.0,103315.0806,104015.7801,100973.0642,102257.4087,38360555118.0
2025-06-20 11:46,1750510000000.0,1750450000000.0,1750480000000.0,104681.033,106539.3839,102372.211,103309.6041,50951862476.0
2025-06-19 10:46,1750420000000.0,1750350000000.0,1750400000000.0,104886.7743,105250.8923,103940.7752,104684.286,37333806920.0
2025-06-18 12:33,1750330000000.0,1750270000000.0,1750320000000.0,104602.0686,105581.8531,103602.2618,104883.3269,47318089133.0
2025-06-17 11:33,1750250000000.0,1750170000000.0,1750220000000.0,106794.1209,107750.1941,103396.528,104601.1168,55964092176.0
2025-06-16 13:20,1750160000000.0,1750150000000.0,1750080000000.0,105555.5929,108915.3756,104997.6212,106796.7572,50366626945.0
2025-06-15 12:20,1750080000000.0,1750010000000.0,1750070000000.0,105464.8401,106157.0984,104519.8802,105552.027,36744307742.0
2025-06-14 11:20,1749990000000.0,1749910000000.0,1749980000000.0,106108.0852,106203.756,104379.3652,105472.4087,38007870453.0
2025-06-13 13:06,1749900000000.0,1749900000000.0,1749820000000.0,105924.5906,106182.546,102822.0258,106090.9664,69550440846.0
2025-06-12 12:06,1749820000000.0,1749730000000.0,1749810000000.0,108685.9104,108780.6974,105785.6887,105929.0513,54843867968.0
2025-06-11 11:06,1749730000000.0,1749700000000.0,1749720000000.0,110261.7963,110384.221,108086.3279,108686.6277,50842662052.0
2025-06-10 12:53,1749640000000.0,1749630000000.0,1749610000000.0,110295.6877,110380.1214,108367.7134,110257.2377,54700101509.0
2025-06-09 11:53,1749560000000.0,1749550000000.0,1749490000000.0,105793.0212,110561.4198,105400.2309,110294.0991,55903193732.0
2025-06-08 10:53,1749470000000.0,1749460000000.0,1749420000000.0,105617.5094,106497.0598,105075.3305,105793.6502,36626232328.0
2025-06-07 12:40,1749380000000.0,1749370000000.0,1749300000000.0,104390.6448,105972.7541,103987.3118,105615.6263,38365033776.0
2025-06-06 11:40,1749300000000.0,1749270000000.0,1749210000000.0,101574.3671,105376.7734,101169.5724,104390.3469,48856653697.0
2025-06-05 10:40,1749210000000.0,1749170000000.0,1749200000000.0,104750.7801,105936.6902,100436.8859,101575.9523,57479298400.0
2025-06-04 12:26,1749120000000.0,1749080000000.0,1749090000000.0,105434.3683,105997.6923,104232.6999,104731.9833,44544857105.0
2025-06-03 11:26,1749040000000.0,1749010000000.0,1748980000000.0,105888.4735,106813.579,104920.8441,105432.4701,46196508367.0
2025-06-02 13:13,1748950000000.0,1748950000000.0,1748920000000.0,105649.8096,105958.3134,103727.5471,105881.5339,45819706290.0
2025-06-01 12:13,1748870000000.0,1748860000000.0,1748810000000.0,104637.2967,105884.5443,103826.9556,105652.0986,37397056873.0
2025-05-31 11:13,1748780000000.0,1748770000000.0,1748700000000.0,103994.7152,104927.1046,103136.1135,104638.0913,38997843858.0
2025-05-30 13:00,1748690000000.0,1748630000000.0,1748690000000.0,105646.2077,106308.9485,103685.7883,103998.5722,57655287183.0
2025-05-29 12:00,1748610000000.0,1748560000000.0,1748610000000.0,107795.5706,108910.0492,105374.3999,105641.7607,56022752042.0
2025-05-28 11:00,1748520000000.0,1748440000000.0,1748510000000.0,108992.1725,109298.2886,106812.9299,107802.3245,49155377493.0
2025-05-27 12:46,1748430000000.0,1748400000000.0,1748350000000.0,109440.4095,110744.2078,107609.5567,108994.6422,57450176272.0
2025-05-26 11:46,1748350000000.0,1748320000000.0,1748260000000.0,109023.7783,110376.8815,108735.6419,109440.3684,45950461571.0
2025-05-25 10:46,1748260000000.0,1748260000000.0,1748230000000.0,107802.2721,109313.3015,106683.3725,109035.387,47518041841.0
2025-05-24 12:33,1748170000000.0,1748130000000.0,1748090000000.0,107278.507,109454.5212,106895.2911,107791.1575,45903627163.0
2025-05-23 11:33,1748090000000.0,1748000000000.0,1748090000000.0,111679.3563,111798.9039,106841.3012,107287.7967,67548133399.0
2025-05-22 13:20,1748000000000.0,1747980000000.0,1747920000000.0,109673.4919,111970.1681,109285.0724,111673.284,70157575642.0
2025-05-21 12:20,1747920000000.0,1747910000000.0,1747860000000.0,106791.3124,110724.4642,106127.2346,109678.0763,78086364051.0
2025-05-20 11:20,1747830000000.0,1747820000000.0,1747790000000.0,105605.4091,107307.1139,104206.5158,106791.0897,36515726122.0
2025-05-19 13:06,1747740000000.0,1747660000000.0,1747680000000.0,106430.5327,107068.7224,102112.6855,105606.1815,61761126647.0
2025-05-18 12:06,1747660000000.0,1747660000000.0,1747570000000.0,103186.9556,106597.1681,103142.6046,106446.0106,49887082058.0
2025-05-17 11:06,1747570000000.0,1747500000000.0,1747490000000.0,103489.2897,103716.949,102659.1771,103191.0855,37898552742.0
2025-05-16 12:53,1747480000000.0,1747450000000.0,1747430000000.0,103735.6551,104533.4867,103137.4787,103489.2917,44386499364.0
2025-05-15 11:53,1747400000000.0,1747370000000.0,1747360000000.0,103538.8257,104153.6199,101440.8125,103744.6436,50408241840.0
2025-05-14 10:53,1747310000000.0,1747270000000.0,1747290000000.0,104167.3256,104303.5652,102618.2974,103539.4171,45956071155.0
2025-05-13 12:40,1747220000000.0,1747210000000.0,1747150000000.0,102812.4925,104997.4206,101515.0929,104169.8129,52608876410.0
2025-05-12 11:40,1747140000000.0,1747080000000.0,1747120000000.0,104106.9627,105747.4521,100814.4026,102812.9533,63250475404.0
2025-05-11 10:40,1747050000000.0,1746970000000.0,1746990000000.0,104701.0726,104937.9892,103364.7398,104106.3555,46285517406.0
2025-05-10 12:26,1746960000000.0,1746960000000.0,1746880000000.0,102973.7142,104961.7644,102830.4816,104696.3273,42276713994.0
2025-05-09 11:26,1746880000000.0,1746820000000.0,1746810000000.0,103239.1252,104297.4909,102343.0903,102970.8497,58198593958.0
2025-05-08 13:13,1746790000000.0,1746780000000.0,1746710000000.0,97034.24689,103969.5365,96913.8724,103241.4608,69895404397.0
2025-05-07 12:13,1746710000000.0,1746620000000.0,1746690000000.0,96800.1945,97625.80534,95829.33207,97032.31897,76983822462.0
2025-05-06 11:13,1746620000000.0,1746620000000.0,1746580000000.0,94748.38629,96889.17623,93399.85891,96802.47756,26551275827.0
2025-05-05 13:00,1746530000000.0,1746530000000.0,1746450000000.0,94319.56287,95193.1862,93566.26384,94748.05148,25816260327.0
2025-05-04 12:00,1746450000000.0,1746370000000.0,1746450000000.0,95877.18418,96318.91982,94173.43224,94315.97489,18198688416.0
2025-05-03 11:00,1746360000000.0,1746270000000.0,1746360000000.0,96904.63474,96943.88182,95821.29092,95891.79803,15775154889.0
2025-05-02 12:46,1746270000000.0,1746240000000.0,1746220000000.0,96494.96919,97905.90081,96375.94611,96910.06858,26421924677.0
2025-05-01 11:46,1746190000000.0,1746160000000.0,1746100000000.0,94212.86288,97437.96388,94153.63388,96492.33905,32875889623.0
2025-04-30 10:46,1746100000000.0,1746060000000.0,1746060000000.0,94286.46866,95249.31941,92979.63963,94207.3113,28344679831.0
2025-04-29 12:33,1746010000000.0,1745990000000.0,1746010000000.0,94981.86138,95485.41282,93796.63422,94284.79163,25806129921.0
2025-04-28 11:33,1745930000000.0,1745890000000.0,1745850000000.0,93755.30361,95598.49224,92860.80822,94978.7525,32363449569.0
2025-04-27 13:20,1745840000000.0,1745760000000.0,1745800000000.0,94660.90921,95301.20638,93665.39736,93754.84674,18090367764.0
2025-04-26 12:20,1745760000000.0,1745670000000.0,1745720000000.0,94714.64637,95251.35944,93927.25063,94646.92811,17612825123.0
2025-04-25 11:20,1745670000000.0,1745640000000.0,1745590000000.0,93954.24982,95768.39247,92898.59309,94720.49802,40915232364.0
2025-04-24 13:06,1745580000000.0,1745580000000.0,1745530000000.0,93692.39595,94016.19443,91696.71411,93943.79342,31483175315.0
2025-04-23 12:06,1745500000000.0,1745460000000.0,1745470000000.0,93427.58581,94535.73207,91962.95818,93699.11318,41719568821.0
2025-04-22 11:06,1745410000000.0,1745410000000.0,1745330000000.0,87521.87117,93817.38379,87084.52941,93441.89335,55899038456.0
2025-04-21 12:53,1745320000000.0,1745290000000.0,1745240000000.0,85171.54275,88460.09617,85143.83771,87518.90503,41396190190.0
2025-04-20 11:53,1745240000000.0,1745160000000.0,1745190000000.0,85066.06887,85306.38126,83976.84585,85174.30163,14664050812.0
2025-04-19 10:53,1745150000000.0,1745120000000.0,1745060000000.0,84450.87033,85597.70374,84353.45782,85063.41306,15259300427.0
2025-04-18 12:40,1745060000000.0,1744980000000.0,1745040000000.0,84900.19136,85095.04944,84298.8832,84450.80708,12728372364.0
2025-04-17 11:40,1744980000000.0,1744960000000.0,1744940000000.0,84030.67293,85449.06766,83749.75302,84895.75144,21276866029.0
2025-04-16 10:40,1744890000000.0,1744870000000.0,1744810000000.0,83674.51108,85428.28241,83100.61793,84033.86542,29617804112.0
2025-04-15 12:26,1744800000000.0,1744770000000.0,1744800000000.0,84539.69278,86429.34848,83598.81842,83668.98933,28040322885.0
2025-04-14 11:26,1744720000000.0,1744690000000.0,1744630000000.0,83694.52327,85784.99773,83690.63695,84542.39128,34090769777.0
2025-04-13 13:13,1744630000000.0,1744550000000.0,1744620000000.0,85279.47053,86015.18585,83027.00426,83684.97903,28796984817.0
2025-04-12 12:13,1744550000000.0,1744530000000.0,1744470000000.0,83404.51699,85856.18787,82769.37789,85287.11328,24258059104.0
2025-04-11 11:13,1744460000000.0,1744450000000.0,1744380000000.0,79625.04814,84247.47365,78936.32057,83404.83981,41656778779.0
2025-04-10 13:00,1744370000000.0,1744290000000.0,1744340000000.0,82565.97445,82700.93206,78456.13375,79626.14144,44718000633.0
2025-04-09 12:00,1744290000000.0,1744280000000.0,1744210000000.0,76273.5617,83541.00025,74589.67271,82573.95113,84213627038.0
2025-04-08 11:00,1744200000000.0,1744120000000.0,1744200000000.0,79218.47386,80823.88812,76198.02228,76271.95017,48314590749.0
2025-04-07 12:46,1744110000000.0,1744080000000.0,1744050000000.0,78221.33313,81119.06442,74436.6791,79235.33313,91262424987.0
2025-04-06 11:46,1744030000000.0,1743950000000.0,1744020000000.0,83504.50712,83704.71779,77097.7409,78214.48082,36294853736.0
2025-04-05 10:46,1743940000000.0,1743860000000.0,1743910000000.0,83844.69966,84207.01936,82377.73586,83504.80017,14380803631.0
2025-04-04 12:33,1743850000000.0,1743800000000.0,1743810000000.0,83100.24744,84696.14626,81670.74877,83843.80487,45157640207.0
2025-04-03 11:33,1743770000000.0,1743690000000.0,1743740000000.0,82487.47642,83909.29837,81282.09786,83102.82821,36852112080.0
2025-04-02 13:20,1743680000000.0,1743670000000.0,1743680000000.0,85180.61304,88466.95696,82343.53911,82485.70837,47584398470.0
2025-04-01 12:20,1743600000000.0,1743570000000.0,1743510000000.0,82551.91873,85487.36612,82429.36199,85169.16959,28175650319.0
2025-03-31 11:20,1743510000000.0,1743480000000.0,1743430000000.0,82336.05935,83870.12135,81293.88856,82548.91096,29004228247.0
2025-03-30 13:06,1743420000000.0,1743370000000.0,1743420000000.0,82596.98323,83505.00293,81573.24707,82334.5227,14763760943.0
2025-03-29 12:06,1743340000000.0,1743250000000.0,1743310000000.0,84352.07273,84567.33215,81634.14131,82597.58434,16969396135.0
2025-03-28 11:06,1743250000000.0,1743170000000.0,1743230000000.0,87185.23468,87489.86121,83557.64246,84353.15101,34198619509.0
2025-03-27 12:53,1743160000000.0,1743090000000.0,1743130000000.0,86896.25488,87786.7234,85837.9337,87177.10211,24413471941.0
2025-03-26 11:53,1743080000000.0,1743020000000.0,1743060000000.0,87460.23667,88292.1569,85861.45539,86900.88554,26704046038.0
2025-03-25 10:53,1742990000000.0,1742980000000.0,1742920000000.0,87512.81944,88542.39467,86346.0789,87471.70305,30005840049.0
2025-03-24 12:40,1742900000000.0,1742870000000.0,1742820000000.0,86070.92811,88758.72964,85541.1981,87498.91241,34582604933.0
2025-03-23 11:40,1742820000000.0,1742820000000.0,1742730000000.0,83831.90051,86094.78008,83794.91066,86054.37186,12594615537.0
2025-03-22 10:40,1742730000000.0,1742680000000.0,1742730000000.0,84046.25829,84513.87242,83674.78082,83832.48755,9863214091.0
2025-03-21 12:26,1742640000000.0,1742570000000.0,1742610000000.0,84164.54252,84782.27165,83171.06972,84043.24518,19030452299.0
2025-03-20 11:26,1742560000000.0,1742470000000.0,1742530000000.0,86872.9533,87443.26777,83647.19397,84167.1934,29028988961.0
2025-03-19 13:13,1742470000000.0,1742470000000.0,1742390000000.0,82718.80426,87021.18581,82569.72689,86854.22596,34931960257.0
2025-03-18 12:13,1742390000000.0,1742300000000.0,1742350000000.0,84075.71567,84075.71567,81179.99016,82718.50232,24095774594.0
2025-03-17 11:13,1742300000000.0,1742280000000.0,1742260000000.0,82576.33428,84725.32598,82492.15254,84075.6887,25092785558.0
2025-03-16 13:00,1742210000000.0,1742180000000.0,1742210000000.0,84333.32162,85051.59849,82017.90471,82579.69089,21330270174.0
2025-03-15 12:00,1742130000000.0,1742050000000.0,1742070000000.0,83968.40595,84672.67216,83639.59486,84343.10846,13650491277.0
2025-03-14 11:00,1742040000000.0,1742010000000.0,1741950000000.0,81066.99338,85263.28986,80797.56259,83969.09972,29588112414.0
2025-03-13 12:46,1741950000000.0,1741870000000.0,1741930000000.0,83724.9196,84301.69191,79931.85324,81066.70137,31412940153.0
2025-03-12 11:46,1741870000000.0,1741830000000.0,1741840000000.0,82857.37837,84358.57746,80635.24923,83722.36195,40353484454.0
2025-03-11 10:46,1741780000000.0,1741760000000.0,1741700000000.0,78523.87154,83577.75596,76624.25249,82862.20818,54702837196.0
2025-03-10 12:33,1741690000000.0,1741640000000.0,1741680000000.0,80597.14978,83955.92625,77420.59219,78532.00181,54061099422.0
2025-03-09 11:33,1741610000000.0,1741530000000.0,1741600000000.0,86154.30589,86471.13016,80052.48698,80601.04131,30899345977.0
2025-03-08 13:20,1741520000000.0,1741440000000.0,1741440000000.0,86742.65299,86847.26759,85247.48419,86154.59321,18206118081.0
2025-03-07 12:20,1741440000000.0,1741350000000.0,1741350000000.0,89963.283,91191.04963,84717.67967,86742.67562,65945677657.0
2025-03-06 11:20,1741350000000.0,1741280000000.0,1741330000000.0,90622.36116,92804.93983,87852.13848,89961.72724,47749810486.0
2025-03-05 13:06,1741260000000.0,1741260000000.0,1741180000000.0,87222.95487,90998.23954,86379.77304,90623.56184,50498988027.0
2025-03-04 12:06,1741180000000.0,1741170000000.0,1741140000000.0,86064.06666,88911.27408,81529.23983,87222.19221,68095241474.0
2025-03-03 11:06,1741090000000.0,1741000000000.0,1741080000000.0,94248.4215,94429.74782,85081.30493,86065.66833,70072228536.0
2025-03-02 12:53,1741000000000.0,1740980000000.0,1740970000000.0,86036.25755,95043.4352,85040.21116,94248.35053,58398341092.0
2025-03-01 11:53,1740920000000.0,1740850000000.0,1740830000000.0,84373.86437,86522.30235,83794.23249,86031.9124,29190628396.0
2025-02-28 10:53,1740830000000.0,1740810000000.0,1740780000000.0,84705.62848,85036.32223,78248.9161,84373.01033,83610570576.0
2025-02-27 12:40,1740740000000.0,1740700000000.0,1740730000000.0,84076.86191,87000.78102,83144.95905,84704.22458,52659591954.0
2025-02-26 11:40,1740660000000.0,1740580000000.0,1740640000000.0,88638.89346,89286.25192,82131.90136,84347.01972,64597492134.0
2025-02-25 10:40,1740570000000.0,1740500000000.0,1740540000000.0,91437.11401,92511.07974,86008.23491,88736.17344,92139104128.0
2025-02-24 12:26,1740480000000.0,1740400000000.0,1740480000000.0,96277.96379,96503.45443,91371.74071,91418.17367,44046480529.0
2025-02-23 11:26,1740400000000.0,1740320000000.0,1740380000000.0,96577.80308,96671.87429,95270.45281,96273.91975,16999478976.0
2025-02-22 13:13,1740310000000.0,1740270000000.0,1740230000000.0,96134.20191,96950.15938,95765.34039,96577.76155,18353824477.0
2025-02-21 12:13,1740230000000.0,1740190000000.0,1740210000000.0,98340.67004,99497.96677,94852.95862,96125.54405,49608706470.0
2025-02-20 11:13,1740140000000.0,1740130000000.0,1740060000000.0,96632.67919,98767.19374,96442.67072,98333.93783,31668022771.0
2025-02-19 13:00,1740050000000.0,1740050000000.0,1739970000000.0,95532.53215,96855.59722,95011.96908,96635.61321,28990872862.0
2025-02-18 12:00,1739970000000.0,1739930000000.0,1739950000000.0,95773.81624,96695.3784,93388.8322,95539.5436,37325720482.0
2025-02-17 11:00,1739880000000.0,1739850000000.0,1739860000000.0,96179.00457,97032.23825,95243.54319,95773.38419,27336550690.0
2025-02-16 12:46,1739790000000.0,1739710000000.0,1739790000000.0,97580.49058,97725.5973,96060.97975,96175.03204,16536755396.0
2025-02-15 11:46,1739710000000.0,1739630000000.0,1739620000000.0,97508.38277,97975.03725,97240.19712,97580.34938,17047266288.0
2025-02-14 10:46,1739620000000.0,1739600000000.0,1739590000000.0,96623.37087,98819.46896,96342.80603,97508.9699,32697987277.0
2025-02-13 12:33,1739530000000.0,1739450000000.0,1739510000000.0,97888.74649,98111.08742,95269.7079,96623.86901,37147280860.0
2025-02-12 11:33,1739450000000.0,1739440000000.0,1739410000000.0,95745.69446,98151.02693,94101.20333,97885.86306,49340445530.0
2025-02-11 13:20,1739360000000.0,1739300000000.0,1739350000000.0,97438.13121,98492.90128,94875.03885,95747.43113,37488783272.0
2025-02-10 12:20,1739280000000.0,1739240000000.0,1739200000000.0,96499.46209,98333.22007,95320.84203,97437.55726,40078962391.0
2025-02-09 11:20,1739190000000.0,1739120000000.0,1739180000000.0,96481.31526,97325.28204,94745.26123,96500.09479,27732901800.0
2025-02-08 13:06,1739100000000.0,1739030000000.0,1739070000000.0,96533.26084,96877.80734,95702.49237,96482.44987,22447526395.0
2025-02-07 12:06,1739020000000.0,1738980000000.0,1739010000000.0,96581.31729,100154.1433,95653.88665,96529.08249,55741290456.0
2025-02-06 11:06,1738930000000.0,1738890000000.0,1738910000000.0,96610.64023,99168.60601,95707.34992,96593.30033,45302471947.0
2025-02-05 12:53,1738840000000.0,1738810000000.0,1738840000000.0,97878.00975,99113.20783,96174.82556,96615.44454,49125911241.0
2025-02-04 11:53,1738760000000.0,1738670000000.0,1738750000000.0,101398.717,101745.6133,96208.10655,97871.81783,73002130211.0
2025-02-03 10:53,1738670000000.0,1738660000000.0,1738590000000.0,97681.10326,102514.1747,91242.8926,101405.4231,115401000000.0
2025-02-02 12:40,1738580000000.0,1738500000000.0,1738580000000.0,100661.5364,101430.6658,96216.07781,97688.9793,63091816853.0
2025-02-01 11:40,1738500000000.0,1738420000000.0,1738500000000.0,102402.7981,102755.726,100297.7092,100655.9057,27757944848.0
2025-01-31 10:40,1738410000000.0,1738380000000.0,1738400000000.0,104737.5622,106026.3503,101543.8829,102405.0271,45732764360.0
2025-01-30 12:26,1738320000000.0,1738290000000.0,1738240000000.0,103709.3388,106418.7667,103321.6451,104735.3028,41915744521.0
2025-01-29 11:26,1738240000000.0,1738230000000.0,1738150000000.0,101317.5273,104750.8072,101283.8227,103703.2112,47432049818.0
2025-01-28 13:13,1738150000000.0,1738120000000.0,1738140000000.0,102095.4176,103730.8211,100238.1881,101332.4762,47180685494.0
2025-01-27 12:13,1738070000000.0,1737980000000.0,1738010000000.0,102680.3036,103214.1105,97795.9361,102087.6913,89006608428.0
2025-01-26 11:13,1737980000000.0,1737910000000.0,1737980000000.0,104713.2132,105438.6445,102507.7117,102682.497,22543395879.0
2025-01-25 13:00,1737890000000.0,1737870000000.0,1737840000000.0,104824.0337,105243.7906,104120.3768,104714.6454,23888996502.0
2025-01-24 12:00,1737810000000.0,1737790000000.0,1737730000000.0,103965.6697,107098.5452,102772.1242,104819.4845,52388229265.0
2025-01-23 11:00,1737720000000.0,1737690000000.0,1737670000000.0,103657.6746,106820.3288,101257.8032,103960.1716,104105000000.0
2025-01-22 12:46,1737630000000.0,1737550000000.0,1737610000000.0,106136.3833,106294.3401,103360.2693,103653.0692,53878181052.0
2025-01-21 11:46,1737550000000.0,1737530000000.0,1737470000000.0,102052.5753,107180.9249,100103.9558,106146.263,88733878242.0
2025-01-20 10:46,1737460000000.0,1737400000000.0,1737380000000.0,101083.7535,109114.8848,99471.35894,102016.6623,126280000000.0
2025-01-19 12:33,1737370000000.0,1737360000000.0,1737370000000.0,104411.2868,106299.7985,99570.53118,101089.6065,76789928525.0
2025-01-18 11:33,1737290000000.0,1737260000000.0,1737230000000.0,104124.9546,104913.2062,102226.6203,104408.0673,50445655726.0
2025-01-17 13:20,1737200000000.0,1737190000000.0,1737120000000.0,100025.7651,105884.2304,99948.90506,104462.0426,71888972663.0
2025-01-16 12:20,1737120000000.0,1737030000000.0,1737080000000.0,100505.2987,100781.5891,97364.44308,99756.9091,54103781805.0
2025-01-15 11:20,1737030000000.0,1737020000000.0,1736940000000.0,96534.04597,100697.2344,96501.64439,100504.4934,57805923627.0
2025-01-14 13:06,1736940000000.0,1736890000000.0,1736860000000.0,94519.00714,97352.66475,94322.1545,96534.04421,53769675818.0
2025-01-13 12:06,1736860000000.0,1736770000000.0,1736820000000.0,94488.89217,95837.00023,89260.10019,94516.52563,72978998252.0
2025-01-12 11:06,1736770000000.0,1736740000000.0,1736720000000.0,94565.72583,95367.5363,93712.51167,94488.44106,20885130965.0
2025-01-11 12:53,1736680000000.0,1736680000000.0,1736610000000.0,94700.83805,94977.68766,93840.04352,94566.59368,18860894100.0
2025-01-10 11:53,1736600000000.0,1736580000000.0,1736570000000.0,92494.49151,95770.6116,92250.09274,94701.45646,62058693684.0
2025-01-09 10:53,1736510000000.0,1736430000000.0,1736500000000.0,95043.48764,95349.72146,91220.84226,92484.03697,62777261693.0
2025-01-08 12:40,1736420000000.0,1736340000000.0,1736400000000.0,96924.16497,97258.32175,92525.84456,95043.52346,63875859171.0
2025-01-07 11:40,1736340000000.0,1736250000000.0,1736320000000.0,102248.8525,102712.4857,96132.8747,96922.70528,58685738547.0
2025-01-06 10:40,1736250000000.0,1736220000000.0,1736170000000.0,98314.95696,102482.8739,97926.14852,102078.0856,51823432705.0
2025-01-05 12:26,1736160000000.0,1736160000000.0,1736130000000.0,98233.90578,98813.30855,97291.76461,98314.95944,20525254825.0
2025-01-04 11:26,1736080000000.0,1736070000000.0,1736050000000.0,98106.99355,98734.42818,97562.97597,98236.22909,22342608078.0
2025-01-03 13:13,1735990000000.0,1735980000000.0,1735940000000.0,96881.72902,98956.91704,96034.61406,98107.42876,35611391163.0
2025-01-02 12:13,1735910000000.0,1735890000000.0,1735820000000.0,94416.28655,97739.81684,94201.57042,96886.87827,46009564411.0
2025-01-01 11:13,1735820000000.0,1735810000000.0,1735770000000.0,93425.10214,94929.86481,92788.12788,94419.75751,24519888919.0
